page,section,current_file,media_type,dimensions,weight_kb,related_text,what_text_claims,what_media_shows,correspondence_0_5,deception_risk,technical_quality,repetition_count,distinct_contexts,needs_replacement,required_source,stock_allowed,real_media_required,recommended_action,issue_codes,origin,languages
blog-details.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global luxury real estate, one structure — from acquisition to relocation, worldwide. Explore Properties Investment & Funds Developers Relocation Projects Company About Digital Assets Contact Newsletter XARU HOME — a NEX",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog-details.html,cs_post [img],assets/img/post-img-1.jpg,image,684x450,87,20 min read How to Choose the Perfect Neighborhood for Your Family View Details,How to Choose the Perfect Neighborhood for Your Family,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 87 KB)",16,4,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog-details.html,cs_post [img],assets/img/post-img-2.jpg,image,684x450,186,5 min read Step-by-Step Guide to Selling Your Property Faster View Details,Step-by-Step Guide to Selling Your Property Faster,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 186 KB)",20,5,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog-details.html,cs_post [img],assets/img/post-img-3.jpg,image,684x450,109,10 min read How to Finance Your Dream Home: Mortgage Tips for Buyers View Details,How to Finance Your Dream Home: Mortgage Tips for Buyers,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 109 KB)",20,5,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog-details.html,cs_post [img],assets/img/post-img-4.jpg,image,684x450,129,10 min read The Ultimate Guide to Renting: What You Should Know View Details,The Ultimate Guide to Renting: What You Should Know,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 129 KB)",8,2,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog-details.html,cs_sidebar [img],assets/img/post-img-1.jpg,image,684x450,87,How to Choose the Perfect Real Estate Agent 20 Dec 2025,How to Choose the Perfect Real Estate Agent,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 87 KB)",16,4,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog-details.html,cs_sidebar [img],assets/img/post-img-2.jpg,image,684x450,186,Step-by-step Guide to Selling Your Prperty Faster 20 Dec 2025,Step-by-step Guide to Selling Your Prperty Faster,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 186 KB)",20,5,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog-details.html,cs_sidebar [img],assets/img/post-img-3.jpg,image,684x450,109,How to Finance Your Dream Home: Mortgage Tips 20 Dec 2025,How to Finance Your Dream Home: Mortgage Tips,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 109 KB)",20,5,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global luxury real estate, one structure — from acquisition to relocation, worldwide. Explore Properties Investment & Funds Developers Relocation Projects Company About Digital Assets Contact Newsletter XARU HOME — a NEX",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog.html,cs_page_header [data-src-bg],assets/img/page-heading.jpg,background,1920x500,192,"XARU HOME Real Estate Exceptional properties, held to a single standard. Private residences and operating hospitality assets, curated worldwide. Private Properties Villas & mansions Castles, haciendas & estates Private i",Blog Grid,Fondo generico de cabecera de la plantilla.,2,medio,"OK (1920x500, 192 KB)",20,5,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|POOR_MOBILE_CROP,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog.html,cs_post [img],assets/img/post-img-1.jpg,image,684x450,87,20 min read How to Choose the Perfect Neighborhood for Your Family View Details,How to Choose the Perfect Neighborhood for Your Family,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 87 KB)",16,4,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog.html,cs_post [img],assets/img/post-img-2.jpg,image,684x450,186,5 min read Step-by-Step Guide to Selling Your Property Faster View Details,Step-by-Step Guide to Selling Your Property Faster,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 186 KB)",20,5,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog.html,cs_post [img],assets/img/post-img-3.jpg,image,684x450,109,10 min read How to Finance Your Dream Home: Mortgage Tips for Buyers View Details,How to Finance Your Dream Home: Mortgage Tips for Buyers,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 109 KB)",20,5,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog.html,cs_post [img],assets/img/post-img-4.jpg,image,684x450,129,3 min read The Ultimate Guide to Renting: What Every Tenant Should Know View Details,The Ultimate Guide to Renting: What Every Tenant Should Know,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 129 KB)",8,2,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog.html,cs_post [img],assets/img/post-img-2.jpg,image,684x450,186,29 min read How to Choose the Right Real Estate Agent View Details,How to Choose the Right Real Estate Agent,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 186 KB)",20,5,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog.html,cs_post [img],assets/img/post-img-3.jpg,image,684x450,109,15 min read First-Time Renter Tips: What You Need to Know View Details,First-Time Renter Tips: What You Need to Know,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 109 KB)",20,5,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog.html,cs_sidebar [img],assets/img/post-img-1.jpg,image,684x450,87,How to Choose the Perfect Real Estate Agent 20 Dec 2025,How to Choose the Perfect Real Estate Agent,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 87 KB)",16,4,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog.html,cs_sidebar [img],assets/img/post-img-2.jpg,image,684x450,186,Step-by-step Guide to Selling Your Prperty Faster 20 Dec 2025,Step-by-step Guide to Selling Your Prperty Faster,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 186 KB)",20,5,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
blog.html,cs_sidebar [img],assets/img/post-img-3.jpg,image,684x450,109,How to Finance Your Dream Home: Mortgage Tips 20 Dec 2025,How to Finance Your Dream Home: Mortgage Tips,Foto editorial de stock 684x450.,2,medio,"OK (684x450, 109 KB)",20,5,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
business-infrastructure/corporate-services/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
business-infrastructure/index.html,(sin id) [empty-section],(ninguno),missing,n/a,0,"Seccion de 470 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=470px, 1920x1080=470px, 390x844=491px, 768x1024=402px",Bloque narrativo '(sin id)' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
business-infrastructure/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
business-infrastructure/index.html,divisions [empty-section],(ninguno),missing,n/a,0,"Seccion de 466 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=466px, 1920x1080=466px, 390x844=944px, 768x1024=721px",Bloque narrativo 'divisions' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
business-infrastructure/trade-financial/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
capital/deal-room/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
capital/index.html,(sin id) [empty-section],(ninguno),missing,n/a,0,"Seccion de 470 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=470px, 1920x1080=470px, 390x844=491px",Bloque narrativo '(sin id)' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
capital/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
capital/index.html,cs_gray2_bg [empty-section],(ninguno),missing,n/a,0,"Seccion de 425 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=425px, 1920x1080=425px, 390x844=723px, 768x1024=611px",Bloque narrativo 'cs_gray2_bg' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
capital/index.html,two-way [empty-section],(ninguno),missing,n/a,0,"Seccion de 647 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=647px, 1920x1080=647px, 390x844=1134px, 768x1024=624px",Bloque narrativo 'two-way' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
capital/strategic-partnerships/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
company/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
contact.html,(root) [data-src-bg],assets/img/contact-bg.jpg,background,972x850,251,Feel Free to Send Us Your Query Submit Request,Feel Free to Send Us Your Query,Fondo de stock para bloque de contacto.,2,medio,Insuficiente para fondo a ancho completo (972x850),4,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|LOW_RESOLUTION,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
contact.html,(sin id) [empty-section],(ninguno),missing,n/a,0,"Seccion de 659 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=659px, 1920x1080=659px, 390x844=1078px, 768x1024=760px",Bloque narrativo '(sin id)' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
contact.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global luxury real estate, one structure — from acquisition to relocation, worldwide. Explore Properties Investment & Funds Developers Relocation Projects Company About Digital Assets Contact Newsletter XARU HOME — a NEX",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
contact.html,cs_page_header [data-src-bg],assets/img/page-heading.jpg,background,1920x500,192,Contact Us Home Contact Us,Contact Us,Fondo generico de cabecera de la plantilla.,2,medio,"OK (1920x500, 192 KB)",20,5,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|POOR_MOBILE_CROP,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
developments/index.html,(sin id) [empty-section],(ninguno),missing,n/a,0,"Seccion de 470 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=470px, 1920x1080=470px, 390x844=491px",Bloque narrativo '(sin id)' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
developments/index.html,chain [empty-section],(ninguno),missing,n/a,0,"Seccion de 445 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=445px, 1920x1080=445px, 390x844=598px, 768x1024=395px",Bloque narrativo 'chain' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
developments/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
developments/index.html,divisions [empty-section],(ninguno),missing,n/a,0,"Seccion de 438 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=438px, 1920x1080=438px, 390x844=832px, 768x1024=665px",Bloque narrativo 'divisions' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
developments/land-master-developments/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
developments/project-structuring/index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global real estate, development and business solutions — one international structure. Explore Real Estate Developments Capital & Transactions Business Infrastructure Company Company Insights Private Enquiry XARU HOME — a",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
faq.html,(root) [img],assets/img/illustartion.svg,svg,n/a,310,FAQ Got questions? We've Got Answers!,Got questions? We've Got Answers!,Ilustracion vectorial de 310 KB para FAQ.,2,medio,n/a,4,1,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,GENERIC_STOCK|LICENSE_NOT_DOCUMENTED,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
faq.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global luxury real estate, one structure — from acquisition to relocation, worldwide. Explore Properties Investment & Funds Developers Relocation Projects Company About Digital Assets Contact Newsletter XARU HOME — a NEX",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
faq.html,cs_page_header [data-src-bg],assets/img/page-heading.jpg,background,1920x500,192,FAQ & Answer Home Faq & Answer,FAQ & Answer,Fondo generico de cabecera de la plantilla.,2,medio,"OK (1920x500, 192 KB)",20,5,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Sustituir por stock con licencia documentada o por material propio; registrar licencia.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|POOR_MOBILE_CROP,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
index.html,capability [empty-section],(ninguno),missing,n/a,0,"Seccion de 831 px de alto sin ninguna imagen, video ni fondo. Alturas por viewport: 1440x900=831px, 1920x1080=831px, 390x844=1527px, 768x1024=922px",Bloque narrativo 'capability' sin ningun soporte visual,Nada. Campo visual vacio.,0,medio,n/a,0,0,sí,Material documental propio o diagrama/infografia de marca,sí,no,"Aportar diagrama, infografia de marca o fotografia documental con licencia; evitar relleno decorativo.",MISSING_MEDIA,N/A - ausencia de medio,en|es|ar|zh
index.html,cs_footer [data-src-bg],assets/img/footer-bg-1.svg,svg,n/a,905,"Global luxury real estate, one structure — from acquisition to relocation, worldwide. Explore Opportunities Properties Investment & Funds Developers Relocation Projects Company About Digital Assets Contact Newsletter XAR",Explore,SVG decorativo de pie de pagina de 926 KB.,2,medio,n/a,184,20,sí,Licencia de stock nominal (factura + ID de recurso) o produccion propia,sí,no,Optimizar o retirar: SVG de 926 KB cargado en las 184 paginas publicas.,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|GENERIC_STOCK|LICENSE_NOT_DOCUMENTED|PERFORMANCE_RISK,Stock de plantilla comercial Xproperty - procedencia no documentada,en|es|ar|zh
